Nodo,Stage,Probability,Gamma,Wealth,stock1,stock2,bond,money
n1881,10,0.0010,1.500000,343494.75,85873.687699,85873.687699,85873.687699,85873.687699
n1882,10,0.0010,1.500000,323705.45,80926.361440,80926.361440,80926.361440,80926.361440
n1883,10,0.0010,1.500000,211741.37,52935.343257,52935.343257,52935.343257,52935.343257
n1884,10,0.0010,1.500000,237652.98,59413.245769,59413.245769,59413.245769,59413.245769
n1885,10,0.0010,1.500000,276653.14,69163.283996,69163.283996,69163.283996,69163.283996
n1886,10,0.0010,1.500000,309632.55,77408.137859,77408.137859,77408.137859,77408.137859
n1887,10,0.0010,1.500000,215174.36,53793.589363,53793.589363,53793.589363,53793.589363
n1888,10,0.0010,1.500000,251490.54,62872.634037,62872.634037,62872.634037,62872.634037
n1889,10,0.0010,1.500000,234439.17,58609.792451,58609.792451,58609.792451,58609.792451
n1890,10,0.0010,1.500000,230541.68,57635.419723,57635.419723,57635.419723,57635.419723
n1891,10,0.0010,1.500000,247819.20,61954.799853,61954.799853,61954.799853,61954.799853
n1892,10,0.0010,1.500000,270691.56,67672.890734,67672.890734,67672.890734,67672.890734
n1893,10,0.0010,1.500000,249985.55,62496.387028,62496.387028,62496.387028,62496.387028
n1894,10,0.0010,1.500000,278579.92,69644.980668,69644.980668,69644.980668,69644.980668
n1895,10,0.0010,1.500000,251009.54,62752.384430,62752.384430,62752.384430,62752.384430
n1896,10,0.0010,1.500000,208405.78,52101.445478,52101.445478,52101.445478,52101.445478
n1897,10,0.0010,1.500000,246196.97,61549.241296,61549.241296,61549.241296,61549.241296
n1898,10,0.0010,1.500000,227314.43,56828.607741,56828.607741,56828.607741,56828.607741
n1899,10,0.0010,1.500000,254554.67,63638.666288,63638.666288,63638.666288,63638.666288
n1900,10,0.0010,1.500000,245224.00,61306.000754,61306.000754,61306.000754,61306.000754
n1901,10,0.0010,1.500000,292996.47,73249.116580,73249.116580,73249.116580,73249.116580
n1902,10,0.0010,1.500000,252870.84,63217.711147,63217.711147,63217.711147,63217.711147
n1903,10,0.0010,1.500000,240426.69,60106.672048,60106.672048,60106.672048,60106.672048
n1904,10,0.0010,1.500000,216112.99,54028.247049,54028.247049,54028.247049,54028.247049
n1905,10,0.0010,1.500000,219982.18,54995.546174,54995.546174,54995.546174,54995.546174
n1906,10,0.0010,1.500000,215223.75,53805.937774,53805.937774,53805.937774,53805.937774
n1907,10,0.0010,1.500000,198263.63,49565.907074,49565.907074,49565.907074,49565.907074
n1908,10,0.0010,1.500000,202221.25,50555.312379,50555.312379,50555.312379,50555.312379
n1909,10,0.0010,1.500000,241223.91,60305.977991,60305.977991,60305.977991,60305.977991
n1910,10,0.0010,1.500000,238032.47,59508.116999,59508.116999,59508.116999,59508.116999
n1911,10,0.0010,1.500000,302589.94,75647.484542,75647.484542,75647.484542,75647.484542
n1912,10,0.0010,1.500000,313943.95,78485.987584,78485.987584,78485.987584,78485.987584
n1913,10,0.0010,1.500000,241827.27,60456.817760,60456.817760,60456.817760,60456.817760
n1914,10,0.0010,1.500000,258467.50,64616.874686,64616.874686,64616.874686,64616.874686
n1915,10,0.0010,1.500000,264050.27,66012.568731,66012.568731,66012.568731,66012.568731
n1916,10,0.0010,1.500000,298224.48,74556.119026,74556.119026,74556.119026,74556.119026
n1917,10,0.0010,1.500000,249307.39,62326.847928,62326.847928,62326.847928,62326.847928
n1918,10,0.0010,1.500000,293733.18,73433.295125,73433.295125,73433.295125,73433.295125
n1919,10,0.0010,1.500000,258813.49,64703.373418,64703.373418,64703.373418,64703.373418
n1920,10,0.0010,1.500000,268184.66,67046.163986,67046.163986,67046.163986,67046.163986
n1921,10,0.0010,1.500000,273371.70,68342.924090,68342.924090,68342.924090,68342.924090
n1922,10,0.0010,1.500000,272418.57,68104.642148,68104.642148,68104.642148,68104.642148
n1923,10,0.0010,1.500000,301382.65,75345.662109,75345.662109,75345.662109,75345.662109
n1924,10,0.0010,1.500000,257002.78,64250.695405,64250.695405,64250.695405,64250.695405
n1925,10,0.0010,1.500000,245889.70,61472.425915,61472.425915,61472.425915,61472.425915
n1926,10,0.0010,1.500000,235670.43,58917.606800,58917.606800,58917.606800,58917.606800
n1927,10,0.0010,1.500000,318265.96,79566.488918,79566.488918,79566.488918,79566.488918
n1928,10,0.0010,1.500000,286909.01,71727.251458,71727.251458,71727.251458,71727.251458
n1929,10,0.0010,1.500000,239804.33,59951.081573,59951.081573,59951.081573,59951.081573
n1930,10,0.0010,1.500000,264444.50,66111.124312,66111.124312,66111.124312,66111.124312
n1931,10,0.0010,1.500000,249501.45,62375.361371,62375.361371,62375.361371,62375.361371
n1932,10,0.0010,1.500000,238736.79,59684.197395,59684.197395,59684.197395,59684.197395
n1933,10,0.0010,1.500000,231383.95,57845.987362,57845.987362,57845.987362,57845.987362
n1934,10,0.0010,1.500000,268043.90,67010.976009,67010.976009,67010.976009,67010.976009
n1935,10,0.0010,1.500000,286940.49,71735.121989,71735.121989,71735.121989,71735.121989
n1936,10,0.0010,1.500000,265092.23,66273.057125,66273.057125,66273.057125,66273.057125
n1937,10,0.0010,1.500000,235534.09,58883.522997,58883.522997,58883.522997,58883.522997
n1938,10,0.0010,1.500000,223808.20,55952.050779,55952.050779,55952.050779,55952.050779
n1939,10,0.0010,1.500000,282729.78,70682.445908,70682.445908,70682.445908,70682.445908
n1940,10,0.0010,1.500000,326664.48,81666.119101,81666.119101,81666.119101,81666.119101
n1941,10,0.0010,1.500000,260642.85,65160.711981,65160.711981,65160.711981,65160.711981
n1942,10,0.0010,1.500000,227857.09,56964.273622,56964.273622,56964.273622,56964.273622
n1943,10,0.0010,1.500000,215976.46,53994.114259,53994.114259,53994.114259,53994.114259
n1944,10,0.0010,1.500000,250638.59,62659.647023,62659.647023,62659.647023,62659.647023
n1945,10,0.0010,1.500000,302205.50,75551.375845,75551.375845,75551.375845,75551.375845
n1946,10,0.0010,1.500000,308216.68,77054.168753,77054.168753,77054.168753,77054.168753
n1947,10,0.0010,1.500000,238511.09,59627.773487,59627.773487,59627.773487,59627.773487
n1948,10,0.0010,1.500000,229491.91,57372.976703,57372.976703,57372.976703,57372.976703
n1949,10,0.0010,1.500000,226143.92,56535.979176,56535.979176,56535.979176,56535.979176
n1950,10,0.0010,1.500000,229816.56,57454.139095,57454.139095,57454.139095,57454.139095
n1951,10,0.0010,1.500000,294804.42,73701.104282,73701.104282,73701.104282,73701.104282
n1952,10,0.0010,1.500000,273077.64,68269.409158,68269.409158,68269.409158,68269.409158
n1953,10,0.0010,1.500000,283372.57,70843.143019,70843.143019,70843.143019,70843.143019
n1954,10,0.0010,1.500000,283690.28,70922.569562,70922.569562,70922.569562,70922.569562
n1955,10,0.0010,1.500000,254555.03,63638.756396,63638.756396,63638.756396,63638.756396
n1956,10,0.0010,1.500000,266109.35,66527.336257,66527.336257,66527.336257,66527.336257
n1957,10,0.0010,1.500000,305163.19,76290.797895,76290.797895,76290.797895,76290.797895
n1958,10,0.0010,1.500000,321947.38,80486.844352,80486.844352,80486.844352,80486.844352
n1959,10,0.0010,1.500000,298482.25,74620.562201,74620.562201,74620.562201,74620.562201
n1960,10,0.0010,1.500000,273780.73,68445.183529,68445.183529,68445.183529,68445.183529
n1961,10,0.0010,1.500000,250494.51,62623.628512,62623.628512,62623.628512,62623.628512
n1962,10,0.0010,1.500000,260364.09,65091.023421,65091.023421,65091.023421,65091.023421
n1963,10,0.0010,1.500000,254167.81,63541.952982,63541.952982,63541.952982,63541.952982
n1964,10,0.0010,1.500000,232526.96,58131.740810,58131.740810,58131.740810,58131.740810
n1965,10,0.0010,1.500000,258103.21,64525.802222,64525.802222,64525.802222,64525.802222
n1966,10,0.0010,1.500000,302990.43,75747.608652,75747.608652,75747.608652,75747.608652
n1967,10,0.0010,1.500000,197028.25,49257.061811,49257.061811,49257.061811,49257.061811
n1968,10,0.0010,1.500000,234598.77,58649.691931,58649.691931,58649.691931,58649.691931
n1969,10,0.0010,1.500000,229622.70,57405.675366,57405.675366,57405.675366,57405.675366
n1970,10,0.0010,1.500000,234495.91,58623.978008,58623.978008,58623.978008,58623.978008
n1971,10,0.0010,1.500000,206290.18,51572.544160,51572.544160,51572.544160,51572.544160
n1972,10,0.0010,1.500000,185796.26,46449.064410,46449.064410,46449.064410,46449.064410
n1973,10,0.0010,1.500000,224661.38,56165.344347,56165.344347,56165.344347,56165.344347
n1974,10,0.0010,1.500000,187667.72,46916.928965,46916.928965,46916.928965,46916.928965
n1975,10,0.0010,1.500000,152399.72,38099.929949,38099.929949,38099.929949,38099.929949
n1976,10,0.0010,1.500000,169512.55,42378.136970,42378.136970,42378.136970,42378.136970
n1977,10,0.0010,1.500000,152857.18,38214.294871,38214.294871,38214.294871,38214.294871
n1978,10,0.0010,1.500000,183758.18,45939.544040,45939.544040,45939.544040,45939.544040
n1979,10,0.0010,1.500000,136476.25,34119.063660,34119.063660,34119.063660,34119.063660
n1980,10,0.0010,1.500000,153425.65,38356.412382,38356.412382,38356.412382,38356.412382
n1981,10,0.0010,1.500000,142764.52,35691.129598,35691.129598,35691.129598,35691.129598
n1982,10,0.0010,1.500000,134615.65,33653.911542,33653.911542,33653.911542,33653.911542
n1983,10,0.0010,1.500000,255969.37,63992.341962,63992.341962,63992.341962,63992.341962
n1984,10,0.0010,1.500000,302771.76,75692.939312,75692.939312,75692.939312,75692.939312
n1985,10,0.0010,1.500000,330845.66,82711.414664,82711.414664,82711.414664,82711.414664
n1986,10,0.0010,1.500000,311321.95,77830.487774,77830.487774,77830.487774,77830.487774
n1987,10,0.0010,1.500000,210207.77,52551.941723,52551.941723,52551.941723,52551.941723
n1988,10,0.0010,1.500000,239913.18,59978.294705,59978.294705,59978.294705,59978.294705
n1989,10,0.0010,1.500000,258155.37,64538.841433,64538.841433,64538.841433,64538.841433
n1990,10,0.0010,1.500000,271812.13,67953.032581,67953.032581,67953.032581,67953.032581
n1991,10,0.0010,1.500000,241102.95,60275.737409,60275.737409,60275.737409,60275.737409
n1992,10,0.0010,1.500000,234306.01,58576.503401,58576.503401,58576.503401,58576.503401
n1993,10,0.0010,1.500000,235548.55,58887.138459,58887.138459,58887.138459,58887.138459
n1994,10,0.0010,1.500000,250654.62,62663.656065,62663.656065,62663.656065,62663.656065
n1995,10,0.0010,1.500000,284728.24,71182.059322,71182.059322,71182.059322,71182.059322
n1996,10,0.0010,1.500000,274395.62,68598.905875,68598.905875,68598.905875,68598.905875
n1997,10,0.0010,1.500000,271875.01,67968.751897,67968.751897,67968.751897,67968.751897
n1998,10,0.0010,1.500000,265941.17,66485.292199,66485.292199,66485.292199,66485.292199
n1999,10,0.0010,1.500000,263486.36,65871.588842,65871.588842,65871.588842,65871.588842
n2000,10,0.0010,1.500000,290983.97,72745.991954,72745.991954,72745.991954,72745.991954
n2001,10,0.0010,1.500000,349827.94,87456.984972,87456.984972,87456.984972,87456.984972
n2002,10,0.0010,1.500000,350468.49,87617.122722,87617.122722,87617.122722,87617.122722
n2003,10,0.0010,1.500000,289385.88,72346.470151,72346.470151,72346.470151,72346.470151
n2004,10,0.0010,1.500000,283511.56,70877.889164,70877.889164,70877.889164,70877.889164
n2005,10,0.0010,1.500000,235983.77,58995.942766,58995.942766,58995.942766,58995.942766
n2006,10,0.0010,1.500000,257458.42,64364.605057,64364.605057,64364.605057,64364.605057
n2007,10,0.0010,1.500000,217058.79,54264.697380,54264.697380,54264.697380,54264.697380
n2008,10,0.0010,1.500000,203581.35,50895.338597,50895.338597,50895.338597,50895.338597
n2009,10,0.0010,1.500000,192875.34,48218.835870,48218.835870,48218.835870,48218.835870
n2010,10,0.0010,1.500000,210249.76,52562.440656,52562.440656,52562.440656,52562.440656
n2011,10,0.0010,1.500000,191218.82,47804.706053,47804.706053,47804.706053,47804.706053
n2012,10,0.0010,1.500000,177622.46,44405.614107,44405.614107,44405.614107,44405.614107
n2013,10,0.0010,1.500000,216439.92,54109.981229,54109.981229,54109.981229,54109.981229
n2014,10,0.0010,1.500000,251477.92,62869.481220,62869.481220,62869.481220,62869.481220
n2015,10,0.0010,1.500000,389438.54,97359.634608,97359.634608,97359.634608,97359.634608
n2016,10,0.0010,1.500000,396817.48,99204.369206,99204.369206,99204.369206,99204.369206
n2017,10,0.0010,1.500000,512439.13,128109.781443,128109.781443,128109.781443,128109.781443
n2018,10,0.0010,1.500000,511408.94,127852.234822,127852.234822,127852.234822,127852.234822
n2019,10,0.0010,1.500000,412230.23,103057.558405,103057.558405,103057.558405,103057.558405
n2020,10,0.0010,1.500000,412513.91,103128.477873,103128.477873,103128.477873,103128.477873
n2021,10,0.0010,1.500000,512590.64,128147.659794,128147.659794,128147.659794,128147.659794
n2022,10,0.0010,1.500000,481334.50,120333.625573,120333.625573,120333.625573,120333.625573
n2023,10,0.0010,1.500000,260157.03,65039.257249,65039.257249,65039.257249,65039.257249
n2024,10,0.0010,1.500000,283163.41,70790.853548,70790.853548,70790.853548,70790.853548
n2025,10,0.0010,1.500000,231763.90,57940.974611,57940.974611,57940.974611,57940.974611
n2026,10,0.0010,1.500000,234822.22,58705.555052,58705.555052,58705.555052,58705.555052
n2027,10,0.0010,1.500000,303437.99,75859.498734,75859.498734,75859.498734,75859.498734
n2028,10,0.0010,1.500000,260912.05,65228.011612,65228.011612,65228.011612,65228.011612
n2029,10,0.0010,1.500000,266151.82,66537.954399,66537.954399,66537.954399,66537.954399
n2030,10,0.0010,1.500000,262754.65,65688.662389,65688.662389,65688.662389,65688.662389
n2031,10,0.0010,1.500000,248990.12,62247.529207,62247.529207,62247.529207,62247.529207
n2032,10,0.0010,1.500000,247552.44,61888.110077,61888.110077,61888.110077,61888.110077
n2033,10,0.0010,1.500000,220041.91,55010.476350,55010.476350,55010.476350,55010.476350
n2034,10,0.0010,1.500000,226468.45,56617.112454,56617.112454,56617.112454,56617.112454
n2035,10,0.0010,1.500000,298218.12,74554.529641,74554.529641,74554.529641,74554.529641
n2036,10,0.0010,1.500000,287988.89,71997.221369,71997.221369,71997.221369,71997.221369
n2037,10,0.0010,1.500000,324672.10,81168.024213,81168.024213,81168.024213,81168.024213
n2038,10,0.0010,1.500000,300701.37,75175.341318,75175.341318,75175.341318,75175.341318
n2039,10,0.0010,1.500000,309833.60,77458.400874,77458.400874,77458.400874,77458.400874
n2040,10,0.0010,1.500000,275486.07,68871.516403,68871.516403,68871.516403,68871.516403
n2041,10,0.0010,1.500000,338298.23,84574.557705,84574.557705,84574.557705,84574.557705
n2042,10,0.0010,1.500000,359416.13,89854.031320,89854.031320,89854.031320,89854.031320
n2043,10,0.0010,1.500000,305350.21,76337.552913,76337.552913,76337.552913,76337.552913
n2044,10,0.0010,1.500000,286646.03,71661.507644,71661.507644,71661.507644,71661.507644
n2045,10,0.0010,1.500000,373274.33,93318.581836,93318.581836,93318.581836,93318.581836
n2046,10,0.0010,1.500000,397936.15,99484.036664,99484.036664,99484.036664,99484.036664
